270.83
263.32
264.30
264.67
270.76
271.03
273.06
281.53
280.70
284.03
281.34
284.58
288.42
278.17
286.75
284.99
281.23
286.68
285.72
294.06
291.68
290.22
293.79
297.97
309.01
313.08
308.54
310.29
311.72
315.68
302.20
293.95
291.30
294.16
298.25
311.38
325.14
318.26
322.37
313.98
312.86
310.40
316.22
312.31
304.89
305.42
301.32
305.87
301.63
293.98
284.79
282.95
289.59
287.30
293.93
286.45
285.20
289.95
297.67
294.79
295.58
296.07
299.83
298.85
298.35
297.57
307.23
301.34
304.74
311.39
299.99
302.23
304.75
299.35
295.42
298.76
300.51
298.64
297.42
303.64
299.89
306.49
300.62
305.26
304.47
315.10
318.02
321.50
327.47
323.82
314.36
320.81
323.66
316.63
312.48
308.32
313.68
312.22
299.21
288.04
296.42
302.34
300.95
311.52
310.54
314.27
315.47
318.48
319.44
320.21
328.42
328.84
335.95
332.36
333.84
334.68
339.61
336.62
341.13
337.87
334.35
338.63
331.85
326.80
324.48
319.68
317.95
317.11
326.24
332.40
324.94
333.87
334.39
332.82
334.57
344.25
349.99
348.91
353.71
353.02
354.45
357.45
357.94
353.58
345.92
344.10
346.75
351.58
358.28
357.05
370.08
369.28
374.09
367.07
367.98
375.73
383.04
381.38
384.79
390.29
392.76
393.72
400.59
399.64
389.73
394.36
474.49
458.92
454.24
469.09
469.50
467.61
468.40
459.63
472.78
483.52
472.82
471.25
468.03
486.13
484.03
481.74
487.05
484.02
490.13
502.30
498.19
490.22
496.09
512.19
505.95
483.59
499.75
495.57
491.83
484.10
496.98
496.24
505.52
507.76
509.58
503.02
495.89
493.86
485.58
491.35
497.37
506.74
510.92
527.34
519.25
516.90
519.83
523.16
511.90
500.23
499.76
494.17
501.80
481.07
481.73
496.10
493.50
441.38
443.29
432.62
430.17
439.19
441.68
451.96
