406.81
406.75
406.99
412.90
414.75
414.17
401.93
401.37
408.40
405.49
403.79
414.53
414.35
424.45
415.67
416.57
420.65
424.46
428.60
427.97
422.10
420.89
420.67
419.96
423.81
420.68
419.69
417.13
424.75
423.83
425.51
422.50
427.16
421.14
412.90
413.83
411.10
403.54
398.40
400.24
406.84
408.32
398.32
405.59
401.53
388.63
394.23
397.12
405.93
412.80
408.60
409.80
411.58
413.99
412.98
415.81
423.08
420.99
420.21
425.34
429.04
430.52
427.00
430.16
